PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	Condition
23.3091708312779	21.563410762567	-22.0606306127973	-10.6387167505851	13.1178404855497	1.56575055177624	-18.7632319809505	12.1144197620285	-5.77045766006463	0.372547746185893	-4.84755784647525	-16.40550807038	22.4219522327891	-19.8575670385565	-17.9163400500398	-15.0855564260753	-4.69869280900746	7.92327433594772	7.48733848105466	0.748651715152028	-1.02369501764343e-13	IBM
-103.3164422079	-45.8960679983861	-25.3325993678207	21.2776388413345	9.28586712697465	26.3362871325477	-30.874947100685	6.3928930985879	8.01144781162356	3.06675455495837	2.81290818836956	0.942191815588605	-10.5496019191733	0.0280461253553878	0.346208318963975	3.87165637604441	-3.89996316200452	0.0135109929704904	3.2576894849416	0.978629994251388	-1.18051401987174e-13	IBM
-1.16028920928227	22.9659737237912	27.9971418184259	15.0424546730747	-8.12625580485164	-9.68651887002282	-7.54033659908283	27.5878908826085	-26.0508981426917	12.3670322875277	7.86712777348781	-8.39584797335386	-14.5581497096499	16.4444913448096	-1.48388409142177	3.28572265395018	-3.64651051889513	17.6244156275664	1.25237672991649	-1.20481885598047	-1.25904495162921e-13	IBM
33.1850674205913	-1.64642939442839	34.0619234127944	2.78718932930044	20.1739689996589	-3.85693976670747	-13.986867453683	-8.96965488355759	4.65440696178755	18.0761401008325	3.62362369329814	17.8240423176194	-7.36057594324993	-18.2309147307548	17.0861394390336	-20.4485425393058	2.36889584199272	5.12303048281174	-9.44021102777765	-3.58690744502295	-9.78869763024193e-14	IBM
18.9301332734779	12.7755565043329	-16.9434067500937	-14.5098281714207	19.9153294581297	-11.5111729021539	-13.4354127726275	2.40185646644748	5.08820610255489	10.608619498644	1.08852693064406	-9.39065069617924	19.8111508274409	14.1231382416346	29.7816108690669	16.8439033625312	-0.401068752593576	-5.91987138291699	1.08544097538828	0.343030763542858	-1.15595033545191e-13	IBM
13.4543948659329	16.5581199561095	18.8316225970405	-2.86059459460294	-38.965467188933	-6.08034810586698	-10.6271375141207	23.3547664888567	38.8127844467939	-4.79563333546701	-14.6644933206062	1.18637181054751	-3.43166647470681	0.992534170376614	0.297942593847664	-3.31983232504791	-2.06211716278546	-8.61526693019041	2.42985080056817	-1.22336880685546	-1.14751524254997e-13	IBM
41.5632345619385	-10.2632670289823	26.2345187588695	-5.38683291836851	9.48281034759341	16.4086963426397	-5.34161411067033	-28.5304593960543	14.2384512827495	4.11136901597984	1.54385087495184	-23.5241566041154	-2.94453115180164	22.4181909957661	-13.6584658939661	-7.20480344098866	10.9041721048755	1.55896688204168	-0.443874300526937	0.355286377077256	-1.0878711126372e-13	IBM
51.8567787658746	-35.7078904838111	-25.3027253551812	-4.25429288366822	-52.1071575388476	-15.7264983564312	-12.7690251955	-23.066598562417	-13.9301537001633	10.0089765121031	3.55523012415319	3.67038209756701	3.39634483533733	-2.88769724357534	0.671828047957871	2.56642694706415	-2.04567691601538	5.74069463158726	0.64409383719221	-0.45511458166499	-1.01734592972136e-13	IBM_CTRL
62.7781947658338	-6.79954183485258	15.2265427864025	-8.76753150352785	6.84747465111695	28.543168518864	-7.62984274352021	1.32428724751708	-20.169073267556	-20.4108095872738	-29.1648548651735	21.6751417627256	3.70875007306184	7.99271689705833	0.0748380509758133	6.48138337456834	-3.20455796600557	-1.1441150528492	3.55453610045328	-0.724150422946134	-1.03268088524899e-13	IBM_CTRL
67.5947922544404	-36.2303075007509	-13.4966838630035	34.8333298347982	24.5007497544119	-36.9588486742526	9.65629871653699	4.86652119728787	7.4346663255848	-22.785499793409	-5.82044534046443	-5.33490851753305	-6.49855264071472	-0.42971347020399	-2.0768779613141	0.926618382953447	-2.32918149803754	2.5362281773834	-1.70899595887045	0.715324796669881	-8.64378013609723e-14	IBM_CTRL
65.0352258777061	-37.4591303413869	-11.666985956571	-13.5857709388251	-1.18008797180635	28.4375405594924	36.1535641081844	24.8801385111873	3.44013163507494	17.4308997055131	10.1479322542178	-4.22243364937456	-1.64062877668476	-5.90689321851494	3.0000949644603	0.443146169260536	1.91028291280936	-0.820273674787872	-0.290796242253829	1.84254556425076	-5.47391992844482e-14	IBM_CTRL
