"","Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensgene","symbol"
"1321","ENSG00000090006.18",133.286626099077,0.629994499138134,0.337660224212428,1.86576461769389,0.0620743046249251,0.10095650794365,"ENSG00000090006","LTBP4"
"1322","ENSG00000090013.11",1326.94401209231,-0.26236332116868,0.119101274543989,-2.20285905564997,0.0276046842444424,0.0496227590267801,"ENSG00000090013","BLVRB"
"1323","ENSG00000090020.11",1071.13507578582,0.220689643217478,0.126021481127081,1.75120655021451,0.0799103375872638,0.125334825419126,"ENSG00000090020","SLC9A1"
"1324","ENSG00000090054.16",1601.27841505545,-0.140990786317994,0.114253181003569,-1.23402066427884,0.217195204211339,0.295342165454208,"ENSG00000090054","SPTLC1"
"1325","ENSG00000090060.19",6886.57820034086,-0.655915253278706,0.0785143921175654,-8.35407669330937,6.59464916570376e-17,6.1201627900469e-16,"ENSG00000090060","PAPOLA"
"1326","ENSG00000090061.17",2121.49581519304,0.206535419122288,0.130680775502811,1.58045755642034,0.114002119533522,0.170416482120489,"ENSG00000090061","CCNK"
"1327","ENSG00000090097.22",403.410780065669,-0.599055152679117,0.194977884241687,-3.07242616263367,0.00212326355133203,0.00492113083824789,"ENSG00000090097","PCBP4"
"1328","ENSG00000090263.16",808.484164136849,-0.394516824696759,0.146495206580168,-2.69303572387445,0.00708046819852108,0.0145866591051704,"ENSG00000090263","MRPS33"
"1329","ENSG00000090266.13",1205.05494846375,-0.329344749281702,0.127806854484812,-2.57689425664441,0.00996924431244786,0.0198975654374629,"ENSG00000090266","NDUFB2"
"1330","ENSG00000090273.14",3377.98790569569,0.108700056114226,0.0917573928516899,1.18464630190529,0.236157321941482,0.316243244075151,"ENSG00000090273","NUDC"
"1331","ENSG00000090316.16",1076.58958569831,-0.44600992106011,0.126510417024923,-3.52547981066448,0.000422716396665004,0.00111860801322876,"ENSG00000090316","MAEA"
"1332","ENSG00000090339.9",1078.54362456928,1.84751516142794,0.13730084704165,13.455963318766,2.84013612235875e-41,7.10542332356553e-40,"ENSG00000090339","ICAM1"
"1333","ENSG00000090372.15",3997.09717896249,-0.0813188924432839,0.0938208465551998,-0.866746522004997,0.386080909248684,0.4750817350493,"ENSG00000090372","STRN4"
"1334","ENSG00000090432.7",1307.19089614771,0.331622604851823,0.121383130523708,2.73203206591423,0.00629450144297275,0.0131155971001983,"ENSG00000090432","MUL1"
"1335","ENSG00000090447.12",313.52598627707,0.135073878893492,0.221223690635603,0.610576012475916,0.541480307038506,0.624909625759712,"ENSG00000090447","TFAP4"
"1336","ENSG00000090470.15",706.118975460348,0.415238826526707,0.152600164427288,2.72109029557804,0.00650669857108437,0.013509356023545,"ENSG00000090470","PDCD7"
"1337","ENSG00000090487.11",1478.32123443265,-0.621680150929819,0.114450835267625,-5.4318533322725,5.57717543952112e-08,2.50379578242331e-07,"ENSG00000090487","SPG21"
"1338","ENSG00000090520.12",2396.08846595208,0.557458670265561,0.0981471908692208,5.67982298146835,1.34834213700495e-08,6.47146357001134e-08,"ENSG00000090520","DNAJB11"
"1339","ENSG00000090530.10",145.00295703247,1.07669426648253,0.31425208113049,3.42621204801326,0.000612062351255247,0.00157530340025027,"ENSG00000090530","P3H2"
"1340","ENSG00000090554.13",482.591977865836,1.10299964290747,0.17902688957761,6.161083653466,7.22488099006773e-10,3.9412606883867e-09,"ENSG00000090554","FLT3LG"
"1341","ENSG00000090565.17",1724.58535251549,-0.396359845137544,0.107200940477471,-3.6973541777914,0.000217858288849586,0.000604543236775414,"ENSG00000090565","RAB11FIP3"
"1342","ENSG00000090581.11",972.485603757818,-0.576485745319717,0.130940731077191,-4.40264645368347,1.06938354394166e-05,3.65716090883779e-05,"ENSG00000090581","GNPTG"
"1343","ENSG00000090612.22",826.645417596875,0.140555985857456,0.15062042096304,0.933180142232814,0.350726965809441,0.438722556895635,"ENSG00000090612","ZNF268"
"1344","ENSG00000090615.16",2932.51920168464,0.079919573926363,0.0942027590341504,0.848378271992974,0.396227339321761,0.484475217104226,"ENSG00000090615","GOLGA3"
"1345","ENSG00000090621.15",1660.26991151949,0.174317030593006,0.109913408897254,1.58594872401744,0.112750941720001,0.168771754953121,"ENSG00000090621","PABPC4"
"1346","ENSG00000090661.12",95.4301223013532,-1.90287337397476,0.417348473163644,-4.55943533122412,5.12913481394279e-06,1.83138935582127e-05,"ENSG00000090661","CERS4"
"1347","ENSG00000090674.16",591.094857453236,-0.231918995377872,0.167693817403746,-1.38299073256526,0.16666770752065,0.235601690456759,"ENSG00000090674","MCOLN1"
"1348","ENSG00000090686.16",1620.2059305244,-0.085863485519024,0.109217986201767,-0.78616616644443,0.431770144675319,0.520703712703989,"ENSG00000090686","USP48"
"1349","ENSG00000090776.6",1346.3186511725,-1.92241877510946,0.120174892210554,-15.9968421002722,1.3442264157925e-57,5.31183180487898e-56,"ENSG00000090776","EFNB1"
"1350","ENSG00000090857.14",2874.1014846062,-1.03271256067504,0.10327755513505,-9.99939008359191,1.53338541019713e-23,2.03656164397084e-22,"ENSG00000090857","PDPR"
"1351","ENSG00000090857.14",2874.1014846062,-1.03271256067504,0.10327755513505,-9.99939008359191,1.53338541019713e-23,2.03656164397084e-22,"ENSG00000090857","PDPR"
"1352","ENSG00000090861.17",4357.92670069469,0.0722839932822709,0.0883056594497365,0.81856580577845,0.413034182838074,0.501406998119646,"ENSG00000090861","AARS1"
"1353","ENSG00000090863.12",7526.1280039804,-0.735888336479291,0.08699630958173,-8.45884543858667,2.7003766281381e-17,2.5678836592235e-16,"ENSG00000090863","GLG1"
"1354","ENSG00000090889.12",1981.32453949107,-0.484170093382197,0.106095888006371,-4.56351421794144,5.03044014185095e-06,1.80017318740222e-05,"ENSG00000090889","KIF4A"
"1355","ENSG00000090905.19",3028.7608975697,-0.346303582500118,0.0911285417538433,-3.80016596156618,0.000144599214462596,0.000413357110259512,"ENSG00000090905","TNRC6A"
"1356","ENSG00000090924.15",1133.25537359933,-0.211152703556873,0.134407224179089,-1.57099222044439,0.116184455836894,0.173215673860017,"ENSG00000090924","PLEKHG2"
"1357","ENSG00000090971.5",609.988962785771,0.286781006158052,0.163048423792622,1.75887015334047,0.0785995657076653,0.123608345283198,"ENSG00000090971","NAT14"
"1358","ENSG00000090975.14",1299.57821272644,-1.15935950688158,0.118039104690185,-9.82182565620545,9.06860898753521e-23,1.15637690202516e-21,"ENSG00000090975","PITPNM2"
"1359","ENSG00000090989.18",1542.88607638532,-0.555763727384938,0.123701393745574,-4.49278468541767,7.02978506379798e-06,2.46826016855425e-05,"ENSG00000090989","EXOC1"
"1360","ENSG00000091009.8",1351.99897217181,0.192636540992672,0.119066089209673,1.61789592881852,0.105685027813399,0.159497390828237,"ENSG00000091009","RBM27"
"1361","ENSG00000091039.17",3393.0869746319,-0.803042192968878,0.0951762788390899,-8.43741952053561,3.2442035301432e-17,3.07196681435998e-16,"ENSG00000091039","OSBPL8"
"1362","ENSG00000091073.20",570.333394408596,0.600204832862397,0.16410726463587,3.65739343833537,0.000254793131418192,0.00069905583627322,"ENSG00000091073","DTX2"
"1363","ENSG00000091127.14",822.089550081168,0.351423589114528,0.142565735097572,2.46499335113037,0.0137015794014038,0.0265692322604299,"ENSG00000091127","PUS7"
"1364","ENSG00000091129.22",309.860690373203,-3.86872869698146,0.297330477777029,-13.0115443458933,1.05194431038911e-38,2.49235025912741e-37,"ENSG00000091129","NRCAM"
"1365","ENSG00000091136.15",35036.3055900102,0.439037584170841,0.0668487510449545,6.5676258315671,5.11238061759943e-11,3.0787158021871e-10,"ENSG00000091136","LAMB1"
"1366","ENSG00000091140.15",2304.73203864712,-0.0244932854581885,0.105124036568461,-0.232994149175745,0.815765949039904,0.862301902197708,"ENSG00000091140","DLD"
"1367","ENSG00000091157.15",745.705873989716,-0.0833333133880514,0.186594509071701,-0.44660110205081,0.655163099759897,0.729168883819161,"ENSG00000091157","WDR7"
"1368","ENSG00000091164.13",2303.95769067244,-0.0448267013414043,0.0980305664444234,-0.457272695316087,0.647475052896204,0.721977616565785,"ENSG00000091164","TXNL1"
"1369","ENSG00000091317.8",2257.25394823125,-1.21552703441843,0.100701000479623,-12.0706549947772,1.50928192627419e-33,2.95591940131773e-32,"ENSG00000091317","CMTM6"
"1370","ENSG00000091409.16",650.635133024328,-1.10098529971974,0.165442385531682,-6.65479584437508,2.836935640708e-11,1.74507432728479e-10,"ENSG00000091409","ITGA6"
"1371","ENSG00000091436.17",3311.54467335739,-0.217044082015007,0.094256302816113,-2.30270099219194,0.0212956723388808,0.039376571389832,"ENSG00000091436","MAP3K20"
"1372","ENSG00000091483.8",1290.01738272314,-0.513266006490548,0.117930194326215,-4.35228661686732,1.34724973972049e-05,4.54214466062533e-05,"ENSG00000091483","FH"
"1373","ENSG00000091490.11",103.942694686934,-1.55871557559257,0.36724301556595,-4.24437091932291,2.19207504902049e-05,7.15527591161592e-05,"ENSG00000091490","SEL1L3"
"1374","ENSG00000091527.17",4075.76026135938,-0.0800419779239655,0.091262410945299,-0.877053072506939,0.380457812011319,0.469143203409701,"ENSG00000091527","CDV3"
"1375","ENSG00000091542.9",5164.32817214411,-0.203981361082612,0.0802148316068133,-2.54293821973548,0.0109924663259299,0.0217457546299087,"ENSG00000091542","ALKBH5"
"1376","ENSG00000091640.8",856.632971124999,0.132745971142557,0.139184387861936,0.953741818186064,0.340214346721501,0.427821549464359,"ENSG00000091640","SPAG7"
"1377","ENSG00000091651.9",650.583729565448,1.57147502216037,0.159095036474463,9.87758673673402,5.20718046280032e-23,6.70874413772995e-22,"ENSG00000091651","ORC6"
"1378","ENSG00000091656.19",1188.61000389557,0.0451474393566535,0.141648149648739,0.318729467830048,0.749931667066685,0.808959760085535,"ENSG00000091656","ZFHX4"
"1379","ENSG00000091732.17",777.237586635823,0.501901086918835,0.152456389412992,3.29209611254287,0.000994436202917744,0.00245533923483808,"ENSG00000091732","ZC3HC1"
"1380","ENSG00000091844.8",526.815506961176,1.61348611573479,0.17768815007336,9.08043735650719,1.08139435180003e-19,1.18561108197841e-18,"ENSG00000091844","RGS17"
"1381","ENSG00000091947.10",512.700681154522,-0.420993033134007,0.171170881787814,-2.45948977265816,0.0139134661809086,0.0269287456388198,"ENSG00000091947","TMEM101"
"1382","ENSG00000091986.16",3311.26090330989,-0.562254092212103,0.0889889740914076,-6.31824445615664,2.64551305762829e-10,1.50176510271356e-09,"ENSG00000091986","CCDC80"
"1383","ENSG00000092010.15",4330.28838484346,0.604651746751459,0.0990276457522625,6.10588833207362,1.02230467606379e-09,5.49108222498625e-09,"ENSG00000092010","PSME1"
"1384","ENSG00000092020.11",858.13644591037,-0.312750434733782,0.142330719328968,-2.19735020105481,0.0279954449313833,0.0502041469960968,"ENSG00000092020","PPP2R3C"
"1385","ENSG00000092036.19",431.015522321114,0.468319853696704,0.194709801238232,2.40521972041718,0.0161627447905179,0.0308075634894088,"ENSG00000092036","HAUS4"
"1386","ENSG00000092068.21",1264.49338841451,-3.53318479398414,0.154628749803121,-22.8494687985432,1.47926896271205e-115,1.65426648100089e-113,"ENSG00000092068","SLC7A8"
"1387","ENSG00000092094.11",354.808033101126,0.0704547135262119,0.217881586800178,0.323362403225138,0.746420799206017,0.805980865791889,"ENSG00000092094","OSGEP"
"1388","ENSG00000092098.18",1583.60496493617,0.761653303097453,0.143852286059323,5.29469029629017,1.19218284377649e-07,5.191659167427e-07,"ENSG00000092098","RNF31"
"1389","ENSG00000092108.22",1679.01957202569,0.0929390330997581,0.124616388036391,0.745801050441439,0.455787605319517,0.543867285213781,"ENSG00000092108","SCFD1"
"1390","ENSG00000092140.16",599.273020583663,0.307175855982847,0.160644324741778,1.9121488199263,0.0558571085050306,0.0921448656751375,"ENSG00000092140","G2E3"
"1391","ENSG00000092148.14",4737.0107442555,-0.500162968067853,0.0925607082584826,-5.40362079632225,6.53089379721853e-08,2.91324233483426e-07,"ENSG00000092148","HECTD1"
"1392","ENSG00000092199.19",11345.5354075349,-0.0215321291460602,0.0724630817264282,-0.297146196836494,0.766354896268758,0.821603566769583,"ENSG00000092199","HNRNPC"
"1393","ENSG00000092201.10",5754.40305460279,-0.117352588055388,0.0768141356354541,-1.52774729656951,0.126575292206264,0.186077493459005,"ENSG00000092201","SUPT16H"
"1394","ENSG00000092203.15",1955.74260343899,-0.0499792987676333,0.103188972800916,-0.484347284511292,0.628139423603278,0.705694512171534,"ENSG00000092203","TOX4"
"1395","ENSG00000092208.19",224.605926708633,0.472671597234215,0.254616849001632,1.85640345125465,0.0633960731788074,0.102717804456477,"ENSG00000092208","GEMIN2"
"1396","ENSG00000092330.19",1226.09901480342,0.184729441706901,0.124066467365509,1.48895544162367,0.136499102627452,0.198707298188336,"ENSG00000092330","TINF2"
"1397","ENSG00000092439.16",2374.43232581397,-0.153619856172581,0.105822411155962,-1.45167601545361,0.146591711323091,0.21133622634087,"ENSG00000092439","TRPM7"
