"","Geneid","Ctrl1","Ctrl2","Ctrl3","Ctrl4","SBMA_1","SBMA_2","SBMA_3","SBMA_4","SBMA_5","SBMA_6","SBMA_7","SBMA_8","SBMA_9","ensgene","symbol"
"7034","ENSG00000160695.16",894.00221287215,787.862115781588,931.317186371255,656.404109113349,847.075700542732,989.108747681423,867.555957503049,1072.68617994371,946.851482672185,799.787252041365,1119.87197769481,1279.08437432489,1044.74383105853,"ENSG00000160695","VPS11"
"7035","ENSG00000160703.16",820.565436609385,729.32074384415,792.357944059052,1075.71784707825,728.518364863261,540.344443576236,711.169748596359,1218.95960111509,725.406463251603,801.978050931265,778.352237911391,812.885402588014,557.080425303194,"ENSG00000160703","NLRX1"
"7036","ENSG00000160710.18",2198.70914041532,1902.51285780501,2067.30314053691,1810.15557166443,1854.09134008201,1841.79199746117,2277.33568566488,2087.12937279324,2183.06475935376,2172.97388807934,2372.42726728788,2077.40702663035,2436.08921042621,"ENSG00000160710","ADAR"
"7037","ENSG00000160712.13",1102.08717073672,865.955302538,1607.80588887027,702.253849479156,775.579252561272,699.174109192006,708.65352876719,833.163041838499,1147.44730885504,734.203280870844,1168.32320867831,1304.61452852679,1455.26582189998,"ENSG00000160712","IL6R"
"7038","ENSG00000160714.10",646.522534154431,699.778090505921,781.0002970693,814.229310939006,731.695348329717,704.618300904204,900.283806327919,994.80161143282,647.063987225061,617.939859669352,804.690829186622,581.17724598777,756.69177836876,"ENSG00000160714","UBE2Q1"
"7039","ENSG00000160741.17",673.592197117246,654.226055637354,809.490867272968,586.791248607271,599.645047394432,585.744835620724,578.751523689021,703.107078022729,555.095055666366,545.617690321413,685.312044042352,628.140484630618,723.30266631272,"ENSG00000160741","CRTC2"
"7040","ENSG00000160746.13",435.019681882711,392.641055325777,396.336056526512,444.615835397543,299.65768419401,381.801418306922,314.266043035002,283.165142041443,501.003579626869,287.076433476779,280.049161905351,324.299883201885,296.728149177534,"ENSG00000160746","ANO10"
"7041","ENSG00000160752.15",984.305798762243,1237.21003447527,1221.5568695066,1134.32646613107,1087.12315254953,1105.76956937612,1221.70660443257,1358.942544519,1057.49703916345,1266.37775911702,1001.32049715617,1225.21351551722,1071.03055246207,"ENSG00000160752","FDPS"
"7042","ENSG00000160753.17",378.776458082049,337.771800455544,381.009864037911,340.508016614347,370.420641006042,547.408111382726,467.619042980388,289.507025002274,394.665506835864,381.181319751554,383.054085854067,350.1006589377,395.167071870914,"ENSG00000160753","RUSC1"
"7043","ENSG00000160767.22",461.882628448518,424.366539041536,589.089849061333,575.685936136948,396.411554190845,247.592965079659,377.449938281574,415.020994370802,344.612727506671,345.108353266967,401.668705402202,278.666222779782,367.122204648271,"ENSG00000160767","ENTREP3"
"7044","ENSG00000160783.19",1765.67367536187,1779.1273404977,1434.48689314256,1934.3191475096,1563.59477634862,1324.48160943704,1443.14828880953,1794.26622671903,1433.79007106656,1490.03334329323,1236.22551173835,1673.20469816907,1599.39607749318,"ENSG00000160783","PMF1"
"7045","ENSG00000160785.14",414.062499322917,445.728952165961,620.627910759742,758.469203065853,489.402225244477,385.569853419403,426.745916222769,460.252878129214,416.620669308043,504.017164295072,524.125535132366,549.058453557374,524.247926326401,"ENSG00000160785","SLC25A44"
"7046","ENSG00000160789.24",4140.57551678758,3681.44592811796,4921.60993962855,4740.40954617264,6300.05161296458,10535.2124727052,7887.21254168951,5278.26680736151,4645.534057855,5476.35440716567,6693.28289779885,6218.48086403404,6909.32805272569,"ENSG00000160789","LMNA"
"7047","ENSG00000160796.18",449.255673935933,709.90789192083,679.640287255689,239.893534408734,458.957763464529,416.861606623801,451.121620302281,233.202706305207,305.313426990662,417.52762040883,554.796240412289,309.066427524856,525.80882326811,"ENSG00000160796","NBEAL2"
"7048","ENSG00000160799.12",702.73190395635,765.829697190114,891.318951696687,1013.5632805046,816.168643423926,832.890873315052,786.856575073014,863.5703214702,748.565171470284,665.309394788177,685.855144011298,932.619650366472,826.053736382908,"ENSG00000160799","CCDC12"
"7049","ENSG00000160803.8",1391.19277607541,1217.88118154141,1385.59507595632,1320.63059754913,1362.14950362422,997.30808050757,1188.21852883581,1311.42793753112,1571.29483288773,1168.42999773053,1136.53597167816,1145.08472568668,1150.07029425185,"ENSG00000160803","UBQLN4"
"7050","ENSG00000160808.11",23768.8228931835,32165.3221495431,42480.5394924677,24942.1457369842,39957.0522814468,2976.14987998758,24500.9421186459,104284.709995494,39600.6460526368,64621.5612528729,31913.314883304,63658.4111885753,23036.7357836576,"ENSG00000160808","MYL3"
"7051","ENSG00000160813.7",90.8715985479579,90.2878732396478,129.326894197605,84.1898633399177,129.316309738848,128.620924452047,137.47013598484,57.7007882278581,128.986075067514,131.438849955206,148.593176278063,118.151879819265,162.144106873082,"ENSG00000160813","PPP1R35"
"7052","ENSG00000160818.17",761.548656675543,751.381681226002,966.18237406105,1185.6393048019,798.268125926512,845.577239853613,628.354374951715,802.542337397278,878.453190466712,761.141228279325,545.033778604446,830.535254821908,722.116289515522,"ENSG00000160818","GPATCH4"
"7053","ENSG00000160867.15",233.408614610096,233.610612541119,217.781814273306,311.047231103818,313.176913491213,385.827785214574,170.275727049024,227.767533290838,219.289246309794,279.292133672759,369.151039815456,192.585005026041,455.624441214637,"ENSG00000160867","FGFR4"
"7054","ENSG00000160877.7",495.969136552275,308.930009016623,416.775111058887,479.718006822529,462.22869364971,443.598214694652,448.341987953378,599.875671775591,331.445333095655,545.785642061764,396.115296207633,553.926596160941,518.78037341961,"ENSG00000160877","NACC1"
"7055","ENSG00000160888.7",376.946802663104,1296.26539998581,1496.38808148331,744.149614703378,974.647188982201,9152.94473743374,9209.16173855182,1966.92784192686,1838.11486675013,464.541504667472,2966.63328606388,772.195259893021,1660.81314071955,"ENSG00000160888","IER2"
"7056","ENSG00000160908.15",350.964481841476,360.670046311532,350.328283422812,309.77977429335,286.092090838682,307.218012613134,386.306085799751,291.956881685317,351.069514233096,273.707142924502,317.47100985713,296.113460167251,292.116325239034,"ENSG00000160908","ZNF394"
"7057","ENSG00000160917.15",605.10930137013,553.964368334104,705.005001714907,465.088809160253,583.394706670848,654.575455192879,622.43999690288,540.717944590784,557.554017422096,588.141111341207,715.769803259322,552.928593548768,728.957166236185,"ENSG00000160917","CPSF4"
"7058","ENSG00000160932.11",673.028816427395,537.813184320818,695.688309449794,509.822495402105,681.334178524697,1207.13234276747,1393.13908911511,993.235290432772,753.264136421729,791.786899015907,939.041508398719,968.430047347025,931.599532986256,"ENSG00000160932","LY6E"
"7059","ENSG00000160948.14",1831.92526059959,1830.86522788247,1736.4935069973,2447.52694267961,2338.86828684001,2262.773074041,1912.54716506775,2238.66345204916,2237.56980777282,2003.63663462909,1905.18268186593,2139.00838242297,1708.26360448815,"ENSG00000160948","VPS28"
"7060","ENSG00000160953.17",536.853286078248,530.555050510413,563.953434786401,565.511366886617,730.775673226409,646.728565630153,518.633045129445,439.368380261886,507.327299125364,623.307173211812,759.099205153966,646.885702435284,584.119511607176,"ENSG00000160953","PWWP3A"
"7061","ENSG00000160959.8",338.275908853047,311.198372583151,470.321113068296,441.729378185281,505.901174842106,632.310274719493,430.008138241944,429.608394065782,404.971904583562,458.795964907807,503.053925076785,540.558406944481,507.377300976199,"ENSG00000160959","LRRC14"
"7062","ENSG00000160961.12",389.513514204908,454.985994166227,481.637250768034,357.816511145724,473.752250194803,435.647480780944,478.539869592663,406.148169213712,340.693562525123,537.515800419061,562.979749541803,487.999312079814,538.682455865575,"ENSG00000160961","ZNF333"
"7063","ENSG00000160972.10",764.264817448306,913.607200245518,653.475515446188,908.061844744154,1169.51341790681,664.158878641833,984.404924848617,1180.04307155769,851.022691605719,979.85715302911,816.112636892911,1435.59005023513,968.293362340751,"ENSG00000160972","PPP1R16A"
"7064","ENSG00000160991.17",51.6515866704116,72.0453835009005,85.6214851379921,90.7797024417429,96.4059092951226,233.329023565584,185.000227211536,81.906824074446,88.5327848575039,145.813233337205,172.841479632179,181.499301939374,264.696314661189,"ENSG00000160991","ORAI2"
"7065","ENSG00000160993.4",211.889686830454,177.300512574989,232.643890599847,177.707686511433,180.803886912156,235.727326386789,181.507718566264,218.793633778083,151.46368355785,170.508677982629,222.407244401902,235.641020614874,184.395918780873,"ENSG00000160993","ALKBH4"
"7066","ENSG00000160999.11",557.283565342208,547.705277692484,794.071369176713,685.053346798053,514.634824381758,231.639592840279,428.034434751337,1113.12734670804,813.4677151211,531.665757513877,371.3054855764,433.216700146267,401.092150298446,"ENSG00000160999","SH2B2"
"7067","ENSG00000161010.16",377.094373043699,522.47213317668,358.898621781355,282.52596264846,418.670716137785,345.616832616702,297.117517100078,207.264282745257,460.904019197428,392.981337439659,293.449960206468,343.378243836759,405.548086411675,"ENSG00000161010","MRNIP"
"7068","ENSG00000161011.20",19472.5000564159,15493.4664342706,17610.540055889,21784.0957302466,16128.0414476454,10958.715161333,12036.6267251561,23718.7968772709,14920.032862102,14059.9878290346,17247.1430862834,19689.3405221162,12645.6044092205,"ENSG00000161011","SQSTM1"
"7069","ENSG00000161013.17",603.858466512674,504.958627374631,616.289353938147,564.858677264484,476.411534711952,591.323027183591,537.828085017289,637.217759404262,456.773236604542,652.042916525852,600.125484061611,549.455997657219,782.816872922465,"ENSG00000161013","MGAT4B"
"7070","ENSG00000161016.18",21432.8200399724,27602.7598562319,26133.4109341274,26055.4690061907,23491.3295486385,22070.5553681009,23661.8210407893,24519.8657640335,28300.7826005395,21570.7826175719,19057.0223217278,23792.1157301508,21402.9508887614,"ENSG00000161016","RPL8"
"7071","ENSG00000161021.13",1294.41225974886,1178.97251437023,869.050814318452,697.247705830878,703.675434438129,728.769971076637,783.718700025089,665.055231594484,1066.30605913388,737.22917483553,827.149734995716,792.496181615174,805.31583579994,"ENSG00000161021","MAML1"
"7072","ENSG00000161036.13",250.71830466945,184.843584974207,283.816667285974,216.660547312683,215.638113119432,403.332504655229,253.846306955988,207.173276454685,253.860408304231,251.278254275899,213.326785118558,219.3953178279,234.163813484764,"ENSG00000161036","LRWD1"
"7073","ENSG00000161048.12",464.583088355619,324.31902008864,260.539218072104,358.591131864883,261.843829557085,262.542689281244,164.952828839288,259.084072324142,226.267453183615,353.514911671454,222.304754445261,316.979530216128,255.822274771078,"ENSG00000161048","NAPEPLD"
"7074","ENSG00000161057.13",4296.03597089544,3840.62795495003,3283.96346198098,4499.89467707242,3270.2816800777,3055.97216584694,3291.91906975092,3867.48925862228,3877.46982301845,3417.02947487653,2913.25907030293,3355.37609568226,2843.21863992834,"ENSG00000161057","PSMC2"
"7075","ENSG00000161091.14",140.638951576378,182.636339437846,177.159874093897,132.287898973905,233.10285178972,211.421930473574,225.720242505657,216.801657895303,152.881775262091,199.075038618035,210.603701337331,204.468366455025,240.391728745239,"ENSG00000161091","MFSD12"
"7076","ENSG00000161202.20",1697.29082162131,1541.09497133945,1762.08432028848,1453.76890168174,1681.65141645285,1379.80307016779,1883.94048947966,1622.89127307338,1427.58326891025,1662.60107626387,1713.65543894438,1697.90957868107,1633.28875703502,"ENSG00000161202","DVL3"
"7077","ENSG00000161203.14",3594.97546358122,3003.30111657767,3941.01432912849,3622.86430690084,3533.39919121111,4354.45363845561,3907.15594303833,4342.4578025166,4042.3485430465,3873.43734358827,3939.61488582006,4178.13977832356,3810.17547632746,"ENSG00000161203","AP2M1"
"7078","ENSG00000161204.12",1648.05429770535,1629.03321682518,1771.89986728394,1581.79526749633,1220.42498723997,1052.53921359198,1208.92351697305,1604.44504426008,1252.986003897,1338.92546983281,1292.5052454925,1746.34193398405,1144.33125655295,"ENSG00000161204","ABCF3"
"7079","ENSG00000161217.12",2990.20816215894,2603.15329490848,2523.04134016738,2747.15897437148,1886.67712828267,1779.63982706418,2457.79710294407,1746.89991026673,2357.74608871397,2054.7108107566,1769.83845607857,1742.12576821227,1915.07409540056,"ENSG00000161217","PCYT1A"
"7080","ENSG00000161265.15",311.628311667108,335.816079455481,405.559434790836,393.021163070322,410.48460319783,299.953157357477,294.344406804306,393.360220985792,235.898357486226,252.902283874067,336.625152563344,299.97354043837,327.366639526812,"ENSG00000161265","U2AF1L4"
"7081","ENSG00000161267.12",494.391540325995,440.2811979768,264.576734372537,401.326640086523,357.031673581114,124.141855416751,481.202438390214,745.623478356505,203.498806482892,513.691865747116,325.493754271132,1118.44139704596,122.703943183248,"ENSG00000161267","BDH1"
"7082","ENSG00000161281.11",10630.9907869294,13210.7187243752,10826.266681932,14155.4083895509,8251.41085950214,2023.48482916757,6288.55308702239,10586.2591126315,7913.26576874857,7256.27906143627,5242.96937501878,9531.35142863969,6436.58849911978,"ENSG00000161281","COX7A1"
"7083","ENSG00000161381.14",690.866046875152,424.902161848003,328.145680896817,724.089970575024,719.404702434681,951.577869424667,776.155739165735,441.385828612938,286.371452303591,881.788678058598,819.229716209838,522.47404765391,852.445873001822,"ENSG00000161381","PLXDC1"
"7084","ENSG00000161395.14",365.146820322524,486.155103194648,395.973507671777,261.48554103659,409.064809739983,692.174285147871,406.563839705447,424.151447910164,413.975499000733,369.911548280824,554.169767918027,427.382270809587,641.542285648583,"ENSG00000161395","PGAP3"
"7085","ENSG00000161513.12",115.09356211263,46.397206005073,58.7666746771062,38.8321555760948,363.745490643152,544.592271447949,322.512533416665,150.320297835905,205.104283350689,349.085556705292,531.019255804689,370.461407836728,279.907873408098,"ENSG00000161513","FDXR"
"7086","ENSG00000161526.15",1161.85720391174,1183.53931722869,1106.44632300723,1040.38292662438,1019.5080715465,1264.75866020159,1148.5726050327,1148.40072681113,1128.88632969499,892.545990283214,1072.74866281683,960.283311758737,1145.22809717219,"ENSG00000161526","SAP30BP"
"7087","ENSG00000161533.12",1574.29130081441,1795.74129404557,1426.71702416262,1718.92159089971,1328.88281468163,1001.50126558542,1068.5704935381,1603.5536141935,1467.65887426048,1284.23838176122,1459.77324162126,1850.06868701591,919.147232870673,"ENSG00000161533","ACOX1"
"7088","ENSG00000161542.17",528.558218465555,510.162298481417,590.538535543952,427.758473925088,466.54686563482,533.898458339805,541.26930190834,681.576152174091,462.174879450508,316.370182008136,564.158281782239,457.565747854574,473.743664567224,"ENSG00000161542","PRPSAP1"
"7089","ENSG00000161544.10",547.739631494401,488.925681844006,535.73367732445,642.370954421406,509.931049661626,525.532501225566,755.921709161101,692.581397979016,564.159296666378,590.39025639,773.79386231638,617.263549477474,644.085494633317,"ENSG00000161544","CYGB"
"7090","ENSG00000161547.17",3459.80929475111,3931.7559779891,4786.09994506119,3795.7149151375,3495.04169053711,3257.10450110497,3731.86697472917,3555.50599356162,3147.14186882905,3434.30784798196,3582.98427407852,3846.73928797118,3543.79650697086,"ENSG00000161547","SRSF2"
"7091","ENSG00000161551.15",432.328544870978,415.380015035625,453.622403192633,177.349276589814,459.803309387707,322.289218329117,504.647422592909,394.053203431773,455.699204485462,566.057141211843,320.454339486474,389.827772811866,249.912807459951,"ENSG00000161551","ZNF577"
"7092","ENSG00000161558.11",2213.31088645638,2432.44992054903,1983.1299345877,2860.16968223862,2154.85315344041,715.583437851303,1771.41350928668,2695.15685938567,1778.51227056704,1899.98087810812,1503.8793229062,2074.64898371915,1832.53186675057,"ENSG00000161558","TMEM143"
"7093","ENSG00000161618.10",262.253526748307,242.565964348465,309.955622023555,273.581831029909,255.456882198488,329.616732414566,368.981066723728,239.706315683187,225.088791692247,278.891696716114,378.783693201227,312.731671824599,357.145748771725,"ENSG00000161618","ALDH16A1"
"7094","ENSG00000161638.11",935.849870823632,809.440031227238,1453.05597938682,783.561597614702,963.045907640009,1263.57772310223,1617.75648150337,1566.447130565,930.45886205037,873.97220810253,1015.36593589988,996.291002622479,1375.56329674654,"ENSG00000161638","ITGA5"
"7095","ENSG00000161642.18",189.455777423715,345.217575266861,280.095757491823,180.897132875227,189.912708694242,450.770711806818,458.070815416933,1061.10226967582,283.51292990432,135.52015193751,218.764063283625,308.616391736368,400.346517153211,"ENSG00000161642","ZNF385A"
"7096","ENSG00000161649.14",435.638154849526,458.031423084503,559.337799689157,571.79741090224,596.339621211909,228.204024780019,357.543638392598,1015.49701939046,607.649276706301,692.447351244718,769.286667968398,991.936562094535,562.214617738482,"ENSG00000161649","CD300LG"
"7097","ENSG00000161654.10",805.16935767772,725.976449871188,769.308751003064,836.844520987628,672.962815494078,639.729818208045,726.557611320499,767.812422986105,823.381933067137,610.916561636415,573.269959543066,629.033251343041,596.41712972747,"ENSG00000161654","LSM12"
"7098","ENSG00000161664.7",2100.67708307507,1588.79300276019,1076.88382870856,1190.54261921074,1289.64352039861,345.626430232484,864.059413775989,1081.65907783316,626.007381722229,918.46326637961,1155.87942109591,838.061507556976,1091.88089932189,"ENSG00000161664","ASB16"
"7099","ENSG00000161671.17",1084.66398449716,1000.53231229783,1183.87316909179,966.380931627261,1513.96026115673,1900.63630571707,1420.65215524449,1313.37665517158,1067.94378599538,1373.45628969082,1792.90390940241,1536.5655188166,1697.73873192028,"ENSG00000161671","EMC10"
"7100","ENSG00000161677.12",344.915697174401,245.556729722241,306.056487667512,449.500120416342,357.670252284213,395.648094183134,266.349402571423,223.98292421792,251.867295189638,330.567621104397,333.178348481067,292.786664481405,340.931944344918,"ENSG00000161677","JOSD2"
"7101","ENSG00000161714.12",2996.87259570172,1897.21429019645,2611.16540022538,2697.22436937396,1739.91497964333,898.515125965006,2815.7235061109,2708.34939162085,1969.73250048528,2585.65184250736,1794.52978932421,2328.22582316737,1677.51710241696,"ENSG00000161714","PLCD3"
"7102","ENSG00000161791.14",617.073328230413,661.481156912316,622.414214474992,513.320759798751,550.116855864094,815.091769403608,825.538996521116,604.750386819034,674.48970610136,1003.28081695187,941.914402888952,760.723931115568,867.492960276244,"ENSG00000161791","FMNL3"
"7103","ENSG00000161813.23",1752.51126014214,1255.64506447396,1525.47882552649,2181.90808417585,1239.02072923443,982.03209202243,1151.12516299125,1260.35368884512,1199.76893584427,1654.22915421781,1191.52534335228,1681.00769208571,1196.90114825573,"ENSG00000161813","LARP4"
"7104","ENSG00000161835.11",230.004027142662,269.022811420538,187.210086136664,136.717317490612,192.120584583096,218.357226100857,485.973928542133,210.307803520508,244.603889721864,220.065224623482,221.284836289301,159.340249612126,227.123944887854,"ENSG00000161835","TAMALIN"
"7105","ENSG00000161847.14",286.652209282738,279.163343907685,334.317022070423,227.617340977547,283.998705015509,295.153967915287,346.902970955572,246.90737283266,208.536463530455,287.368315207563,387.178381415996,312.164947487522,337.084550410627,"ENSG00000161847","RAVER1"
"7106","ENSG00000161896.12",1424.88371512522,1227.91457132441,3464.8450039209,3877.90623667299,2960.77778297888,1770.82319121616,2157.70119170125,2145.98830385625,1344.88784013995,1855.88187187469,2226.63892576431,1813.63186239089,1897.1514372316,"ENSG00000161896","IP6K3"
"7107","ENSG00000161904.12",697.479090019778,867.157869850054,726.249831308074,585.072933190783,698.688310189877,690.724427570164,703.189437770371,645.963115240782,668.951858168817,645.363051693824,744.769786624204,735.89361679218,748.719828510844,"ENSG00000161904","LEMD2"
"7108","ENSG00000161920.11",423.312423274391,381.808256157768,400.336599685218,579.951507977147,333.570506029317,312.747709937168,328.561755722716,465.982681544755,385.876781873111,379.89033974458,307.6141370049,456.244470197379,305.2857730267,"ENSG00000161920","MED11"
"7109","ENSG00000161921.17",41.7563498733178,44.3672371563049,56.9675450226323,81.1114894317207,95.3645936200378,274.850607084245,142.564963741826,103.137774585462,98.7475045763478,169.311169405727,199.094936908591,114.423560707184,247.77614266083,"ENSG00000161921","CXCL16"
"7110","ENSG00000161940.11",496.316988599903,848.898959358536,586.768357190274,290.913225395271,354.087562485158,232.300150635352,595.893654786646,698.667119865842,309.37017766563,527.20799268077,505.516832170008,426.675216457199,372.063460280493,"ENSG00000161940","BCL6B"
"7111","ENSG00000161955.17",99.4103544536484,118.124074892922,119.120767481304,119.81081945715,173.604907444453,279.185167037796,153.033978324344,140.806425087297,113.286883481559,174.662586796108,159.607582126462,175.951041415115,276.882894172442,"ENSG00000161955","TNFSF13"
"7112","ENSG00000161956.13",673.651310088109,537.803686042416,749.683654543219,625.80477932859,703.750044273798,776.33002060857,576.431050999727,578.85685256492,656.820436020185,639.520960932125,682.782862923536,688.933809761846,649.356763494414,"ENSG00000161956","SENP3"
"7113","ENSG00000161958.11",65.5634633305946,66.7819769659718,79.696255575976,93.2187640909654,133.897969166162,474.875228551072,90.6140464746291,125.400165440899,72.613737025417,201.706608394875,210.435528025154,170.179545999621,175.474932415533,"ENSG00000161958","FGF11"
"7114","ENSG00000161960.16",2124.24302969324,2104.97672436062,2880.39896193767,2562.33034703283,2908.63553169013,4468.36279686732,3538.10178086016,2674.34670339906,2590.35202069708,2484.1648180048,3001.45419278848,2804.51606271773,3904.15447516346,"ENSG00000161960","EIF4A1"
"7115","ENSG00000161970.15",11888.2027498685,14688.3252774532,12886.1813929747,13091.2299261804,12159.0960557112,16204.09698555,12323.0227275267,15061.1043024638,15984.5182552142,12859.3554606293,11649.0834153937,14267.6545129706,13192.3541577717,"ENSG00000161970","RPL26"
"7116","ENSG00000161980.6",365.93623908682,333.476729785753,200.932695604671,367.746382742458,304.39973446631,200.054443791023,273.90812486209,477.671828427105,332.949509104233,265.920758434888,203.262042956964,306.06565462023,177.985360795201,"ENSG00000161980","POLR3K"
"7117","ENSG00000161981.11",1693.6381988641,1666.81447845925,1279.50239457415,1974.48805229345,1328.39283804642,889.632922103304,1299.139772383,2202.66487598408,1562.29894839057,1262.40346186967,1121.13432972914,1630.51674032594,1054.60509283651,"ENSG00000161981","SNRNP25"
"7118","ENSG00000161996.19",171.701832576125,197.221145081218,318.139325045486,108.430359211784,173.808186747473,192.620150299531,148.15180100664,104.094862004675,130.769491530986,356.627397829241,240.524272943608,173.629186164356,216.401208840893,"ENSG00000161996","WDR90"
"7119","ENSG00000161999.13",518.360418719417,387.943670011806,613.39367843137,661.673717408937,528.528711122344,650.271051722278,650.813273155874,391.391260999122,536.491121325175,507.011699265087,541.052315226006,360.824159520105,621.100590448817,"ENSG00000161999","JMJD8"
"7120","ENSG00000162032.16",1267.19267089956,1364.37557833655,1531.58345843697,1080.22269986565,1307.82260401152,999.342777583575,1168.60961560567,1897.55930902943,1579.46740470338,1260.77824804443,1207.54906587188,1395.14099775284,1155.14955217988,"ENSG00000162032","SPSB3"
"7121","ENSG00000162065.14",367.751466005031,320.781373760494,264.170469266615,179.875606486877,320.131289249191,227.420268173345,281.817688947351,199.204349571047,190.916944997214,238.862060098186,353.081946655912,224.905749874417,295.808778661975,"ENSG00000162065","TBC1D24"
"7122","ENSG00000162066.16",263.553858240275,237.412677543036,329.633565189016,188.090521557747,294.370824907096,416.592410226809,347.730777110986,355.610051147952,232.146790901255,357.308709120568,300.649328686077,301.460216762106,346.509872061045,"ENSG00000162066","AMDHD2"
"7123","ENSG00000162073.14",285.902781454485,449.442080363137,289.831521239798,482.92019873936,264.086525591813,124.785392288451,251.223260277334,434.264123976155,296.037819628906,342.844759059676,204.07507324801,589.822567543313,170.615717696679,"ENSG00000162073","PAQR4"
"7124","ENSG00000162076.13",364.821358340889,321.928275871982,333.803143967632,364.656570321323,316.624472726688,392.665951727704,379.407944522083,424.946935315304,278.113833905969,295.9186842115,335.247986361132,355.528126195596,292.794094563579,"ENSG00000162076","FLYWCH2"
"7125","ENSG00000162086.16",395.926443658286,472.89605826452,453.086835234627,436.98703723522,362.021026826309,421.651747919791,414.753368075788,377.626427182026,311.712944110894,504.40994501983,329.988820183478,465.263269964072,334.634373912213,"ENSG00000162086","ZNF75A"
"7126","ENSG00000162104.10",1905.42158353723,1292.53477680386,2159.41389320789,2145.82902885721,1500.50966163193,911.975180870633,1173.23124011291,1678.18253659067,1457.17252418259,1456.4552450062,2034.30759313061,1562.45585408758,1306.18881069082,"ENSG00000162104","ADCY9"
"7127","ENSG00000162129.15",361.426182335505,457.130440807405,306.403759128022,455.860825898995,437.939174049579,464.687989707578,151.707458754795,314.11770385728,290.738471971783,519.369408550136,407.508372826057,549.382189504676,375.278662943241,"ENSG00000162129","CLPB"
"7128","ENSG00000162139.10",1463.0177687667,1679.18306653784,2116.85387873576,1579.27677144782,1647.10620736112,774.318952595434,983.544710486637,1472.60403072424,1413.51620071172,1229.23460327313,1366.86499443493,1043.26546532313,969.643439009889,"ENSG00000162139","NEU3"
"7129","ENSG00000162144.10",677.027292409756,848.419653305001,961.90187807289,948.469628785908,905.586218675046,965.268347901348,940.534089741024,716.327247832856,788.371538039202,935.420523313028,1141.74264959884,852.772089107707,848.275906181423,"ENSG00000162144","CYB561A3"
"7130","ENSG00000162191.14",3569.57672774309,3818.34847536069,4426.69907580486,3621.78391331258,3109.52640886779,2720.55908990895,2801.95714031593,3499.47129113515,3488.59600971379,2367.70895828655,2478.0363301652,2828.10099993703,2495.99143761978,"ENSG00000162191","UBXN1"
"7131","ENSG00000162222.14",196.080805534819,184.184354300684,198.620709281241,158.164921405851,184.539807108434,206.639399197176,144.314014645934,269.195911462941,201.148469329842,201.947824958123,187.235442566087,160.444073250317,162.1178939551,"ENSG00000162222","TTC9C"
"7132","ENSG00000162227.8",348.069688549649,429.884094025995,546.774121025199,554.396537512403,444.709313431153,397.664936210231,402.368173566963,404.620101214005,304.455612839184,420.747944175589,481.11048339722,425.916211030254,475.739593231363,"ENSG00000162227","TAF6L"
"7133","ENSG00000162231.14",1642.7325973914,1664.90363512041,1981.59350236221,1683.88198535805,1806.29448408967,2095.49733675888,2163.15908717053,1691.06187070912,1598.58294338597,1641.82037596755,1775.11377287716,2154.6971242822,1959.44173998827,"ENSG00000162231","NXF1"
"7134","ENSG00000162236.13",360.649586753488,445.225053396741,480.311997802226,457.506263572632,661.69360498643,758.35096924199,642.955305659704,612.28097926596,548.648113824172,509.66974518013,610.220955189456,597.615832816476,633.749914250229,"ENSG00000162236","STX5"
"7135","ENSG00000162241.13",349.686098356996,410.560440931263,369.441072126109,408.767314840181,523.421398389299,494.207776865953,400.999441678073,275.998565978928,227.027927431548,419.713089784451,461.758372198868,260.111873149546,393.31403891136,"ENSG00000162241","SLC25A45"
"7136","ENSG00000162244.12",29635.6382852327,38482.7256927176,34012.0244476205,31312.3745091086,26609.1961859147,25887.08046482,29802.8440525271,30380.8724473247,35774.6106582242,23458.673960076,22225.8845349505,25307.6752156856,24003.655950334,"ENSG00000162244","RPL29"
"7137","ENSG00000162298.19",745.441147880494,695.830935205168,946.099575475661,857.99664758343,747.314253471472,725.681719847697,749.09507906325,724.275297882958,781.087411039678,711.446196963187,1038.80796743649,688.78640421048,870.001573364773,"ENSG00000162298","SYVN1"
"7138","ENSG00000162300.13",523.322540852658,543.758053516704,559.268582048776,420.522655902424,468.824043998821,431.76736003567,486.998815652582,633.060962169773,485.456000170961,481.715383874452,501.764897162107,431.499855366233,453.86419196574,"ENSG00000162300","ZFPL1"
"7139","ENSG00000162302.13",375.11684609754,313.123996922714,497.059220957573,337.371183436224,378.275137161315,454.2777477643,437.889032966993,474.914217705504,362.15069158152,387.480196292678,396.095425802398,417.611544061864,487.287724670419,"ENSG00000162302","RPS6KA4"
"7140","ENSG00000162337.12",553.28089240205,478.660459486087,551.937882189522,548.248397459153,609.987474584236,670.946308340374,709.930300444913,525.111612225729,738.066813368185,546.850499930614,717.898034632649,672.377598342846,635.622083984294,"ENSG00000162337","LRP5"
"7141","ENSG00000162341.18",213.08102160934,294.140651137293,393.687728300617,233.771196953011,230.114673848966,217.489615718001,228.406316886524,264.602654921312,236.470023905439,264.773646201679,311.307649491271,251.458242963511,280.550190043802,"ENSG00000162341","TPCN2"
"7142","ENSG00000162368.15",2110.06448343663,2083.67706247016,1855.60337488131,2129.2829424318,2169.55763324747,1891.57679682713,2194.98958873855,1916.04129789485,2258.02400884705,2031.21310716977,1690.69836472915,1807.56248200416,1889.44793857608,"ENSG00000162368","CMPK1"
